Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
18-04-2023,S002,P0014,Electronics,South,117,48,57,48.04,201.62,0.75,Rainy,0,202.18,Spring
10-03-2023,S005,P0007,Groceries,North,472,278,81,239.87,3.92,0.71,Rainy,0,3.86,Spring
22-09-2022,S002,P0015,Clothing,South,325,204,70,230.93,52.92,12.04,Snowy,0,53.06,Autumn
15-11-2022,S001,P0003,Toys,North,410,248,104,250.72,28.99,4.51,Sunny,0,31.18,Autumn
06-04-2022,S001,P0013,Toys,North,132,6,35,6.88,25.89,5.61,Snowy,0,27.98,Spring
13-11-2022,S005,P0012,Clothing,North,395,213,150,203.25,88.15,3.35,Rainy,1,84.56,Autumn
21-09-2023,S001,P0011,Furniture,North,375,91,26,100.3,118.27,20.0,Sunny,0,129.44,Autumn
25-10-2023,S002,P0009,Groceries,South,177,30,103,30.53,15.15,3.25,Snowy,0,15.44,Autumn
02-12-2023,S002,P0003,Toys,South,169,7,80,7.83,28.89,6.68,Rainy,0,29.65,Winter
14-06-2023,S005,P0011,Furniture,North,157,7,39,8.32,121.44,22.82,Snowy,0,126.92,Summer
30-05-2023,S004,P0017,Toys,West,286,231,85,211.89,20.25,6.06,Rainy,0,22.19,Spring
29-06-2023,S005,P0019,Electronics,North,497,258,43,234.56,503.16,79.52,Sunny,0,541.83,Summer
06-01-2023,S003,P0017,Toys,East,340,334,112,385.84,19.55,4.53,Cloudy,0,21.12,Winter
18-09-2023,S005,P0011,Furniture,North,391,308,91,369.58,124.93,4.54,Sunny,0,137.29,Autumn
28-08-2022,S004,P0006,Furniture,West,100,79,64,85.67,168.6,29.93,Cloudy,1,165.4,Summer
03-12-2022,S001,P0014,Electronics,North,309,37,114,31.82,191.25,12.34,Sunny,0,205.93,Winter
25-12-2023,S005,P0017,Toys,North,264,244,57,247.43,20.95,1.47,Sunny,0,21.43,Winter
26-09-2022,S002,P0009,Groceries,South,122,91,116,106.24,15.17,1.43,Rainy,0,14.72,Autumn
22-09-2023,S003,P0017,Toys,East,339,301,119,287.45,19.25,5.67,Sunny,1,20.67,Autumn
29-10-2023,S003,P0018,Groceries,East,401,10,37,8.46,8.68,0.96,Snowy,1,8.81,Autumn
21-05-2022,S004,P0004,Clothing,West,100,64,56,75.64,33.63,7.33,Snowy,0,34.03,Spring
15-07-2023,S004,P0013,Toys,West,125,121,110,142.39,24.85,5.36,Cloudy,0,23.67,Summer
29-03-2022,S002,P0017,Toys,South,484,71,58,61.44,20.6,1.73,Sunny,0,20.44,Spring
19-01-2022,S002,P0009,Groceries,South,233,10,104,9.23,15.2,3.89,Rainy,0,13.75,Winter
25-09-2023,S003,P0009,Groceries,East,275,251,62,264.34,15.05,3.25,Rainy,0,14.64,Autumn
30-01-2023,S003,P0011,Furniture,East,240,196,132,234.79,115.42,11.61,Snowy,0,126.62,Winter
14-06-2022,S001,P0010,Clothing,North,84,33,2,28.11,47.36,9.86,Sunny,0,44.06,Summer
25-07-2023,S002,P0002,Toys,South,298,204,71,173.35,60.84,15.39,Rainy,0,59.14,Summer
13-01-2022,S002,P0003,Toys,South,203,185,47,221.12,28.91,5.09,Cloudy,0,26.88,Winter
08-05-2022,S003,P0003,Toys,East,85,81,77,65.49,28.94,3.78,Sunny,0,30.45,Spring
07-05-2022,S003,P0002,Toys,East,96,61,34,60.52,62.37,11.46,Sunny,0,58.3,Spring
28-04-2022,S004,P0017,Toys,West,488,158,80,178.57,20.2,1.75,Sunny,0,18.6,Spring
21-11-2022,S002,P0019,Electronics,South,68,6,26,5.25,511.62,92.63,Rainy,0,514.81,Autumn
29-10-2022,S002,P0001,Groceries,South,468,181,25,146.37,32.83,6.33,Cloudy,1,33.89,Autumn
25-06-2023,S004,P0007,Groceries,West,455,430,71,432.57,3.81,0.97,Snowy,1,4.01,Summer
23-02-2023,S005,P0005,Electronics,North,91,44,136,52.57,71.97,12.64,Snowy,1,65.71,Winter
18-03-2023,S005,P0017,Toys,North,93,68,37,70.53,19.52,4.1,Snowy,0,20.56,Spring
15-09-2023,S004,P0015,Clothing,West,336,221,137,242.79,56.1,10.03,Rainy,0,60.06,Autumn
21-06-2023,S003,P0002,Toys,East,350,159,137,133.5,61.09,14.18,Snowy,0,66.63,Summer
05-11-2023,S005,P0019,Electronics,North,314,312,26,292.21,477.75,90.43,Cloudy,0,508.41,Autumn
17-03-2022,S003,P0011,Furniture,East,444,313,112,334.55,118.93,34.6,Cloudy,0,112.73,Spring
17-09-2023,S003,P0010,Clothing,East,364,335,78,375.26,43.82,0.81,Rainy,0,41.36,Autumn
30-11-2022,S001,P0018,Groceries,North,469,226,65,251.65,8.22,0.04,Cloudy,0,8.38,Autumn
13-11-2023,S003,P0012,Clothing,East,291,225,67,236.59,86.79,20.75,Sunny,1,88.16,Autumn
03-05-2023,S002,P0018,Groceries,South,214,79,57,70.6,8.92,1.27,Rainy,0,9.1,Spring
17-09-2023,S004,P0001,Groceries,West,316,119,12,134.75,32.26,1.93,Snowy,0,33.9,Autumn
19-03-2022,S005,P0006,Furniture,North,115,70,142,74.71,172.46,20.93,Cloudy,1,156.53,Spring
09-09-2022,S001,P0019,Electronics,North,112,93,4,108.88,480.78,114.53,Cloudy,1,507.15,Autumn
11-10-2023,S004,P0005,Electronics,West,356,322,105,351.85,72.67,0.05,Sunny,0,77.62,Autumn
22-11-2022,S001,P0014,Electronics,North,364,266,47,234.72,198.02,17.19,Rainy,0,205.23,Autumn
19-07-2023,S004,P0001,Groceries,West,440,139,73,111.94,33.44,4.83,Cloudy,0,32.94,Summer
22-04-2023,S002,P0008,Electronics,South,136,86,56,101.87,287.75,78.7,Sunny,1,261.49,Spring
13-06-2022,S003,P0001,Groceries,East,467,242,63,256.86,32.34,5.45,Sunny,0,34.32,Summer
07-10-2022,S004,P0010,Clothing,West,163,112,20,100.68,44.9,10.52,Cloudy,0,42.56,Autumn
22-02-2023,S003,P0001,Groceries,East,146,22,138,22.83,33.82,1.69,Rainy,0,32.93,Winter
24-07-2023,S003,P0008,Electronics,East,306,21,132,23.22,290.91,70.92,Rainy,0,312.17,Summer
29-01-2023,S003,P0002,Toys,East,409,296,95,239.68,61.62,16.34,Sunny,1,65.02,Winter
17-01-2022,S003,P0006,Furniture,East,250,218,91,190.2,182.55,53.94,Cloudy,0,177.65,Winter
26-01-2022,S003,P0007,Groceries,East,262,141,85,150.27,4.03,0.25,Rainy,0,4.41,Winter
04-10-2022,S002,P0005,Electronics,South,373,98,11,107.62,73.76,6.66,Sunny,0,67.38,Autumn
08-12-2022,S003,P0003,Toys,East,54,40,44,36.31,27.64,1.89,Snowy,1,26.46,Winter
03-06-2023,S003,P0006,Furniture,East,486,221,80,260.31,182.77,0.92,Rainy,0,197.73,Summer
19-06-2023,S005,P0008,Electronics,North,176,65,119,72.65,276.2,32.55,Rainy,0,296.23,Summer
16-02-2022,S004,P0004,Clothing,West,474,258,84,230.77,34.07,3.28,Sunny,0,36.52,Winter
28-01-2022,S005,P0008,Electronics,North,434,93,57,110.66,277.39,60.8,Rainy,1,272.67,Winter
28-03-2023,S004,P0015,Clothing,West,143,79,73,76.85,57.62,0.28,Rainy,0,57.96,Spring
01-04-2023,S002,P0001,Groceries,South,109,98,39,110.55,32.76,7.16,Rainy,0,33.01,Spring
19-02-2022,S004,P0019,Electronics,West,60,39,44,43.98,507.87,18.86,Cloudy,0,519.19,Winter
28-04-2022,S005,P0003,Toys,North,179,162,48,182.36,28.58,5.78,Snowy,0,26.35,Spring
09-06-2023,S003,P0017,Toys,East,90,34,84,35.86,20.78,5.36,Sunny,0,22.35,Summer
28-09-2022,S003,P0010,Clothing,East,243,20,100,16.05,44.62,0.52,Sunny,0,48.76,Autumn
04-07-2022,S004,P0001,Groceries,West,76,56,127,45.83,32.33,2.92,Sunny,0,35.12,Summer
25-07-2023,S001,P0017,Toys,North,310,237,106,269.47,19.45,3.48,Sunny,0,21.39,Summer
04-10-2022,S004,P0005,Electronics,West,175,87,64,96.05,74.0,20.15,Snowy,0,76.99,Autumn
15-01-2022,S002,P0001,Groceries,South,166,64,99,69.11,34.92,7.68,Rainy,0,34.39,Winter
13-05-2023,S001,P0019,Electronics,North,263,207,95,178.23,491.5,29.86,Snowy,0,524.7,Spring
11-02-2023,S004,P0009,Groceries,West,309,301,45,246.96,14.89,1.4,Sunny,0,14.83,Winter
30-01-2023,S004,P0005,Electronics,West,56,18,100,18.63,75.52,11.9,Cloudy,0,69.04,Winter
26-09-2022,S005,P0002,Toys,North,245,117,18,135.36,62.8,6.65,Rainy,0,59.23,Autumn
13-10-2023,S004,P0002,Toys,West,342,218,137,242.5,62.36,3.99,Cloudy,0,66.92,Autumn
28-11-2022,S003,P0009,Groceries,East,142,108,140,105.68,14.98,4.44,Cloudy,0,15.94,Autumn
12-09-2022,S005,P0002,Toys,North,177,16,10,16.26,61.89,5.32,Rainy,0,65.56,Autumn
25-10-2023,S001,P0013,Toys,North,267,10,38,10.3,25.87,6.72,Snowy,0,27.56,Autumn
08-12-2023,S003,P0004,Clothing,East,196,82,70,67.17,31.21,6.08,Snowy,0,33.63,Winter
12-05-2023,S002,P0014,Electronics,South,424,115,113,103.17,192.04,37.86,Rainy,0,189.92,Spring
01-02-2023,S005,P0002,Toys,North,217,41,100,36.94,62.15,2.83,Cloudy,1,62.23,Winter
17-03-2023,S003,P0019,Electronics,East,137,108,82,92.3,478.09,51.02,Cloudy,1,515.01,Spring
29-10-2022,S003,P0018,Groceries,East,127,7,39,7.11,8.73,1.62,Rainy,0,9.21,Autumn
21-04-2023,S004,P0018,Groceries,West,320,45,59,52.34,8.15,2.42,Cloudy,0,7.35,Spring
13-01-2023,S004,P0001,Groceries,West,399,289,7,277.56,33.94,4.76,Snowy,0,34.85,Winter
20-03-2022,S002,P0017,Toys,South,157,38,60,36.6,19.66,0.77,Snowy,1,20.95,Spring
11-08-2023,S001,P0006,Furniture,North,69,60,133,68.8,183.97,46.24,Snowy,0,176.63,Summer
15-07-2022,S002,P0012,Clothing,South,254,47,67,38.85,91.2,16.36,Sunny,0,88.75,Summer
18-04-2023,S005,P0008,Electronics,North,382,331,142,305.13,282.18,17.4,Rainy,0,295.14,Spring
26-11-2023,S003,P0010,Clothing,East,458,310,78,305.51,43.88,1.22,Snowy,1,39.82,Autumn
20-07-2023,S001,P0014,Electronics,North,487,22,56,25.88,197.42,56.34,Cloudy,1,214.41,Summer
02-08-2022,S002,P0004,Clothing,South,178,69,87,65.56,34.05,7.87,Sunny,0,35.29,Summer
26-09-2023,S003,P0015,Clothing,East,246,55,122,50.36,53.78,1.71,Snowy,0,50.77,Autumn
19-05-2022,S002,P0013,Toys,South,188,120,48,135.79,24.15,3.81,Sunny,0,22.32,Spring
27-03-2023,S001,P0017,Toys,North,154,39,31,32.66,20.69,2.48,Rainy,0,20.52,Spring
28-09-2022,S004,P0018,Groceries,West,400,292,54,348.43,8.92,0.17,Sunny,0,9.03,Autumn
11-12-2022,S001,P0011,Furniture,North,312,159,46,144.26,119.12,29.28,Snowy,1,117.99,Winter
02-02-2022,S003,P0015,Clothing,East,58,49,20,51.66,55.83,4.76,Snowy,0,60.82,Winter
15-04-2023,S002,P0018,Groceries,South,474,89,32,88.17,8.63,1.65,Sunny,0,9.4,Spring
16-10-2023,S004,P0017,Toys,West,376,29,35,27.79,19.09,4.28,Snowy,0,18.1,Autumn
29-03-2022,S004,P0001,Groceries,West,352,329,34,342.92,34.65,8.86,Snowy,0,35.0,Spring
26-11-2022,S001,P0013,Toys,North,469,46,49,50.4,24.84,5.3,Cloudy,0,26.58,Autumn
15-11-2023,S005,P0017,Toys,North,417,335,144,389.24,19.01,4.75,Rainy,0,19.45,Autumn
30-01-2023,S004,P0013,Toys,West,82,57,74,54.48,25.8,0.46,Cloudy,0,28.21,Winter
29-12-2022,S004,P0003,Toys,West,146,9,29,10.52,27.13,1.75,Sunny,0,28.78,Winter
13-05-2023,S001,P0010,Clothing,North,371,199,48,177.5,45.99,0.82,Rainy,1,43.7,Spring
26-01-2023,S001,P0013,Toys,North,474,403,106,402.04,26.13,4.7,Rainy,0,26.65,Winter
07-01-2022,S002,P0006,Furniture,South,362,29,88,30.03,167.4,34.81,Snowy,0,153.91,Winter
12-01-2022,S002,P0001,Groceries,South,240,128,9,147.75,33.81,9.13,Cloudy,0,32.53,Winter
28-07-2023,S004,P0017,Toys,West,278,214,96,180.66,19.02,4.47,Rainy,0,20.41,Summer
20-07-2022,S004,P0015,Clothing,West,225,167,110,142.08,57.0,3.19,Sunny,0,54.78,Summer
01-01-2022,S001,P0013,Toys,North,232,195,8,166.85,24.6,0.72,Snowy,0,26.56,Winter
23-12-2022,S003,P0005,Electronics,East,391,75,70,61.59,75.1,1.29,Snowy,0,69.23,Winter
11-03-2022,S004,P0006,Furniture,West,164,5,30,5.9,181.48,13.3,Rainy,0,166.04,Spring
11-02-2023,S001,P0020,Clothing,North,453,16,71,15.88,75.22,7.63,Rainy,0,81.3,Winter
20-05-2023,S005,P0020,Clothing,North,62,23,10,26.53,74.41,3.15,Cloudy,0,71.75,Spring
02-12-2022,S003,P0008,Electronics,East,263,122,18,107.06,279.58,60.66,Sunny,1,281.04,Winter
28-09-2022,S001,P0003,Toys,North,302,208,73,240.43,29.14,5.47,Rainy,1,30.5,Autumn
07-10-2022,S005,P0002,Toys,North,436,228,22,213.25,65.73,9.26,Rainy,0,68.28,Autumn
04-05-2023,S004,P0012,Clothing,West,423,136,54,150.8,85.27,25.22,Rainy,0,84.48,Spring
14-07-2023,S004,P0010,Clothing,West,453,88,69,105.35,46.68,4.47,Sunny,0,46.0,Summer
18-08-2023,S004,P0007,Groceries,West,129,81,20,76.55,4.03,0.21,Cloudy,0,3.66,Summer
09-12-2023,S001,P0014,Electronics,North,189,159,128,173.85,202.59,20.47,Cloudy,0,218.28,Winter
07-01-2022,S003,P0016,Furniture,East,62,51,116,52.75,260.31,42.11,Snowy,0,267.88,Winter
25-10-2022,S005,P0006,Furniture,North,393,393,8,363.82,167.43,32.73,Snowy,1,176.82,Autumn
22-02-2022,S004,P0002,Toys,West,65,63,126,68.84,65.82,10.47,Snowy,0,63.95,Winter
17-02-2022,S001,P0001,Groceries,North,308,225,147,217.48,34.46,4.64,Rainy,0,32.67,Winter
21-07-2023,S005,P0011,Furniture,North,268,183,37,191.12,119.55,3.1,Snowy,1,111.67,Summer
16-06-2023,S003,P0008,Electronics,East,62,22,45,21.08,283.76,72.71,Cloudy,0,266.91,Summer
10-11-2022,S002,P0014,Electronics,South,370,224,20,180.38,199.12,1.51,Rainy,1,192.08,Autumn
03-04-2023,S001,P0006,Furniture,North,452,118,106,111.7,174.2,18.18,Snowy,1,173.66,Spring
29-05-2022,S005,P0003,Toys,North,73,6,103,5.3,28.5,4.42,Sunny,1,29.92,Spring
26-01-2023,S003,P0007,Groceries,East,293,140,36,127.03,3.88,0.81,Cloudy,1,4.18,Winter
23-07-2022,S003,P0004,Clothing,East,405,374,148,335.76,34.28,2.58,Rainy,0,30.99,Summer
10-01-2023,S001,P0017,Toys,North,393,182,145,200.4,20.96,3.7,Cloudy,0,19.8,Winter
20-01-2023,S004,P0005,Electronics,West,58,15,7,17.25,75.2,13.67,Sunny,0,69.7,Winter
22-12-2022,S003,P0005,Electronics,East,290,127,97,130.96,73.16,13.02,Snowy,0,69.72,Winter
24-09-2023,S003,P0013,Toys,East,216,84,98,77.23,25.79,7.62,Rainy,0,26.79,Autumn
13-02-2023,S001,P0013,Toys,North,334,241,125,273.44,25.57,3.15,Snowy,0,25.69,Winter
15-12-2022,S001,P0012,Clothing,North,346,128,4,143.8,89.09,19.69,Rainy,1,82.96,Winter
28-06-2022,S001,P0001,Groceries,North,209,123,26,131.58,33.27,5.18,Sunny,0,32.2,Summer
25-05-2022,S001,P0007,Groceries,North,139,32,94,35.09,4.15,0.71,Snowy,0,4.3,Spring
27-09-2023,S003,P0007,Groceries,East,139,25,95,23.81,3.82,0.08,Rainy,0,4.16,Autumn
11-09-2022,S004,P0004,Clothing,West,129,42,70,38.86,32.56,9.46,Snowy,0,35.15,Autumn
24-02-2022,S004,P0004,Clothing,West,90,68,126,70.08,33.2,2.13,Snowy,0,33.08,Winter
27-07-2022,S004,P0015,Clothing,West,90,21,42,22.42,52.99,7.82,Sunny,0,56.14,Summer
09-04-2023,S003,P0007,Groceries,East,492,409,9,359.41,3.9,0.85,Cloudy,1,4.11,Spring
09-12-2022,S004,P0019,Electronics,West,487,450,40,503.72,517.22,109.46,Rainy,1,536.06,Winter
23-09-2022,S002,P0018,Groceries,South,489,278,97,261.32,8.3,1.96,Sunny,0,7.61,Autumn
11-04-2022,S003,P0020,Clothing,East,426,28,127,25.46,71.23,19.35,Snowy,1,64.25,Spring
01-09-2023,S003,P0001,Groceries,East,187,87,115,101.79,33.55,1.9,Snowy,0,35.44,Autumn
28-09-2023,S004,P0002,Toys,West,466,331,96,367.57,65.96,10.87,Sunny,0,70.71,Autumn
16-11-2022,S002,P0013,Toys,South,140,120,132,109.14,23.88,1.0,Sunny,0,24.09,Autumn
08-01-2022,S005,P0015,Clothing,North,101,11,98,10.16,57.35,7.11,Snowy,1,55.16,Winter
27-05-2022,S002,P0004,Clothing,South,88,72,74,72.6,31.54,0.97,Snowy,0,31.8,Spring
28-11-2022,S002,P0001,Groceries,South,234,161,54,175.48,34.88,5.92,Snowy,0,33.76,Autumn
27-03-2022,S004,P0012,Clothing,West,307,293,8,257.04,90.65,24.49,Cloudy,0,89.86,Spring
07-05-2022,S005,P0018,Groceries,North,76,73,31,78.98,8.8,0.49,Rainy,1,8.2,Spring
27-01-2023,S001,P0013,Toys,North,204,82,113,84.32,26.16,4.51,Cloudy,0,27.33,Winter
05-11-2022,S002,P0019,Electronics,South,376,195,141,213.12,499.4,88.21,Rainy,0,538.09,Autumn
30-03-2022,S004,P0005,Electronics,West,401,105,134,101.37,76.64,8.16,Rainy,0,84.25,Spring
25-08-2022,S002,P0018,Groceries,South,89,10,92,10.64,8.3,0.87,Sunny,0,7.87,Summer
01-04-2022,S004,P0004,Clothing,West,194,56,140,66.09,34.11,1.19,Cloudy,0,34.11,Spring
01-02-2023,S001,P0005,Electronics,North,447,208,101,173.94,71.42,21.36,Snowy,0,76.62,Winter
13-05-2022,S005,P0001,Groceries,North,358,270,53,296.87,33.98,7.86,Rainy,1,37.28,Spring
14-05-2023,S002,P0009,Groceries,South,468,155,69,167.13,14.89,2.12,Snowy,0,15.3,Spring
02-12-2022,S001,P0013,Toys,North,234,27,143,25.21,25.97,5.93,Rainy,0,25.27,Winter
26-12-2023,S004,P0009,Groceries,West,91,46,42,52.75,14.31,2.61,Sunny,0,14.47,Winter
01-01-2023,S002,P0001,Groceries,South,401,223,126,240.03,32.97,1.22,Sunny,0,31.39,Winter
24-12-2022,S003,P0003,Toys,East,128,97,73,91.37,27.79,5.59,Snowy,0,26.67,Winter
09-12-2022,S001,P0020,Clothing,North,59,51,138,44.64,71.0,17.98,Snowy,0,68.9,Winter
08-08-2023,S004,P0003,Toys,West,300,142,119,137.19,26.9,3.35,Sunny,1,29.27,Summer
26-08-2022,S003,P0014,Electronics,East,415,289,50,302.92,204.86,42.71,Rainy,1,221.34,Summer
06-01-2022,S004,P0011,Furniture,West,135,30,81,31.25,115.83,2.1,Rainy,0,106.17,Winter
12-01-2022,S003,P0006,Furniture,East,402,368,18,373.28,181.9,45.86,Rainy,0,172.66,Winter
20-04-2023,S002,P0015,Clothing,South,463,59,56,55.29,57.12,2.08,Rainy,0,52.27,Spring
18-10-2023,S004,P0018,Groceries,West,96,20,19,22.46,8.83,0.77,Cloudy,0,8.43,Autumn
02-03-2022,S005,P0009,Groceries,North,266,251,69,258.32,14.9,0.27,Sunny,1,13.87,Spring
05-12-2023,S002,P0017,Toys,South,436,375,49,354.43,20.94,5.07,Rainy,0,19.87,Winter
23-04-2023,S002,P0010,Clothing,South,331,268,5,266.13,44.77,3.56,Sunny,0,49.22,Spring
28-05-2023,S005,P0020,Clothing,North,281,272,121,314.38,73.2,10.16,Snowy,0,68.03,Spring
07-08-2023,S001,P0019,Electronics,North,458,101,132,103.92,477.94,121.43,Cloudy,0,525.13,Summer
28-11-2023,S003,P0016,Furniture,East,146,106,102,103.67,248.59,8.65,Sunny,0,248.25,Autumn
12-12-2022,S003,P0001,Groceries,East,315,256,125,205.5,33.14,1.98,Snowy,0,32.99,Winter
01-06-2023,S004,P0002,Toys,West,97,37,108,40.86,64.48,6.51,Rainy,1,58.75,Summer
01-08-2023,S003,P0013,Toys,East,136,21,130,22.32,25.47,4.86,Snowy,0,25.44,Summer
28-03-2022,S005,P0011,Furniture,North,472,432,5,361.85,120.72,6.32,Rainy,0,111.62,Spring
16-01-2022,S002,P0007,Groceries,South,222,213,126,239.0,4.16,0.99,Cloudy,0,4.42,Winter
26-09-2023,S001,P0019,Electronics,North,313,116,136,128.09,522.68,114.72,Cloudy,1,492.73,Autumn
04-07-2023,S004,P0019,Electronics,West,128,9,148,10.49,517.52,69.66,Cloudy,0,502.11,Summer
27-04-2022,S004,P0006,Furniture,West,344,337,97,336.71,172.78,34.47,Snowy,0,178.32,Spring
10-04-2023,S003,P0004,Clothing,East,299,98,141,97.57,32.37,0.65,Sunny,0,34.03,Spring
04-04-2023,S005,P0019,Electronics,North,311,38,20,44.19,487.42,25.65,Cloudy,0,446.38,Spring
15-09-2022,S001,P0006,Furniture,North,257,91,114,102.3,168.91,3.9,Rainy,1,158.97,Autumn
08-06-2022,S005,P0017,Toys,North,171,5,95,4.59,19.26,4.9,Snowy,0,20.66,Summer
17-02-2022,S001,P0004,Clothing,North,118,19,149,17.84,34.14,7.21,Sunny,0,32.2,Winter
12-07-2023,S003,P0009,Groceries,East,250,96,143,109.15,14.56,3.17,Snowy,0,14.84,Summer
05-06-2023,S002,P0001,Groceries,South,331,21,69,22.62,34.73,2.79,Snowy,0,35.38,Summer
28-02-2022,S004,P0016,Furniture,West,431,144,124,119.87,253.94,19.27,Cloudy,0,240.81,Winter
02-11-2022,S002,P0006,Furniture,South,58,45,88,36.99,178.61,47.76,Cloudy,0,163.82,Autumn
25-10-2023,S001,P0019,Electronics,North,209,20,53,20.49,514.41,138.0,Rainy,0,555.28,Autumn
07-11-2023,S005,P0012,Clothing,North,406,360,122,378.75,85.1,17.9,Sunny,0,82.27,Autumn
15-12-2022,S003,P0016,Furniture,East,190,100,140,90.8,244.74,38.58,Cloudy,0,225.98,Winter
07-10-2023,S002,P0010,Clothing,South,172,80,130,92.19,43.88,9.1,Sunny,0,43.07,Autumn
21-06-2023,S001,P0010,Clothing,North,218,146,8,130.57,43.73,9.89,Cloudy,0,41.48,Summer
28-10-2023,S001,P0004,Clothing,North,417,266,144,303.85,31.07,5.25,Snowy,0,31.89,Autumn
12-04-2023,S005,P0005,Electronics,North,402,222,69,227.02,71.72,13.06,Rainy,0,69.6,Spring
09-03-2023,S001,P0019,Electronics,North,256,13,10,13.21,481.63,13.49,Rainy,0,438.36,Spring
10-05-2023,S001,P0008,Electronics,North,451,67,124,79.09,277.97,27.7,Snowy,1,277.36,Spring
11-05-2022,S004,P0019,Electronics,West,89,10,9,11.92,517.45,57.36,Rainy,0,483.87,Spring
18-02-2022,S003,P0013,Toys,East,129,35,55,36.22,24.54,2.83,Cloudy,1,25.63,Winter
18-01-2022,S005,P0016,Furniture,North,362,227,96,190.25,243.82,63.34,Sunny,0,236.7,Winter
01-11-2022,S003,P0008,Electronics,East,318,146,29,169.53,278.56,40.41,Snowy,0,271.06,Autumn
22-02-2022,S003,P0007,Groceries,East,433,202,114,204.79,3.82,0.67,Rainy,0,3.69,Winter
18-04-2023,S002,P0014,Electronics,South,140,56,139,66.94,192.44,37.78,Sunny,0,206.83,Spring
13-06-2023,S004,P0004,Clothing,West,231,127,96,123.0,31.58,2.3,Cloudy,0,32.91,Summer
18-07-2023,S005,P0008,Electronics,North,427,164,149,181.15,296.83,53.6,Rainy,0,301.35,Summer
06-11-2023,S005,P0007,Groceries,North,294,232,72,196.56,3.9,1.0,Cloudy,1,4.27,Autumn
03-12-2023,S002,P0014,Electronics,South,264,131,134,127.32,191.3,34.35,Sunny,0,202.13,Winter
28-08-2022,S005,P0010,Clothing,North,54,12,62,11.75,44.97,0.61,Snowy,0,48.92,Summer
05-04-2022,S002,P0020,Clothing,South,290,110,134,125.06,74.74,3.33,Rainy,0,68.17,Spring
12-06-2023,S005,P0009,Groceries,North,110,76,48,88.06,15.51,1.97,Sunny,0,16.43,Summer
30-01-2023,S001,P0013,Toys,North,328,30,16,29.13,26.2,1.23,Cloudy,0,27.09,Winter
04-03-2022,S004,P0004,Clothing,West,154,143,10,162.59,33.56,2.32,Sunny,0,35.84,Spring
10-06-2022,S005,P0006,Furniture,North,205,190,1,167.28,178.83,26.87,Sunny,0,183.9,Summer
08-04-2023,S001,P0010,Clothing,North,293,206,17,223.03,43.96,6.52,Sunny,0,45.27,Spring
18-03-2023,S001,P0008,Electronics,North,236,14,75,15.29,298.44,41.37,Cloudy,0,298.71,Spring
23-01-2022,S002,P0012,Clothing,South,204,41,60,44.91,84.54,22.89,Snowy,0,91.21,Winter
30-06-2022,S005,P0016,Furniture,North,379,109,11,108.27,260.73,0.48,Cloudy,0,281.59,Summer
29-04-2022,S001,P0006,Furniture,North,158,53,82,56.75,167.43,18.57,Rainy,1,183.22,Spring
31-01-2022,S003,P0003,Toys,East,457,229,98,253.13,27.52,4.47,Cloudy,0,27.44,Winter
03-09-2023,S004,P0007,Groceries,West,409,155,0,183.04,4.03,0.26,Snowy,0,4.06,Autumn
13-05-2023,S002,P0008,Electronics,South,429,128,112,103.07,293.6,18.17,Rainy,0,298.52,Spring
06-12-2022,S003,P0006,Furniture,East,77,27,0,30.96,180.0,30.05,Snowy,0,196.72,Winter
06-12-2022,S005,P0002,Toys,North,109,88,143,98.55,64.72,6.58,Rainy,1,65.34,Winter
05-02-2022,S002,P0007,Groceries,South,330,134,131,116.39,3.86,0.12,Sunny,1,3.83,Winter
15-01-2023,S005,P0017,Toys,North,138,122,107,117.18,20.45,2.1,Rainy,0,20.6,Winter
09-01-2023,S005,P0008,Electronics,North,344,207,147,202.01,293.56,15.17,Snowy,0,286.33,Winter
16-03-2022,S001,P0008,Electronics,North,498,29,93,32.36,288.61,60.66,Cloudy,0,276.39,Spring
05-08-2023,S005,P0017,Toys,North,484,299,132,292.6,19.25,5.12,Sunny,1,17.4,Summer
24-12-2022,S004,P0001,Groceries,West,484,187,145,175.84,34.26,7.28,Cloudy,0,33.07,Winter
21-02-2023,S003,P0010,Clothing,East,176,94,50,104.14,47.77,11.83,Snowy,1,46.28,Winter
29-10-2022,S005,P0007,Groceries,North,69,33,48,31.22,4.19,0.32,Snowy,0,4.49,Autumn
29-08-2023,S004,P0018,Groceries,West,100,23,134,22.35,8.47,1.63,Sunny,0,8.02,Summer
25-04-2023,S001,P0006,Furniture,North,147,22,78,20.64,178.41,49.03,Rainy,0,161.8,Spring
19-09-2023,S005,P0001,Groceries,North,339,270,73,240.52,33.16,7.97,Sunny,0,34.93,Autumn
07-05-2023,S004,P0018,Groceries,West,119,97,135,86.87,8.52,2.37,Rainy,0,8.08,Spring
05-09-2022,S005,P0008,Electronics,North,411,52,33,52.96,283.55,77.31,Rainy,1,290.09,Autumn
13-05-2022,S004,P0011,Furniture,West,448,349,126,285.14,122.15,8.72,Cloudy,1,116.75,Spring
23-11-2022,S005,P0013,Toys,North,105,86,24,74.75,24.67,2.28,Cloudy,0,24.5,Autumn
21-11-2023,S001,P0020,Clothing,North,313,120,120,138.19,71.18,19.41,Snowy,0,67.28,Autumn
